name,seed,stage,evaluation_rms,iteration_rms,mesh_rms,bias_proxy_rms,total_rms,triangle_bound_rms,closure_max,fine_factor,fine_successive_difference_rms,checkpoint_sha256,finite_box_policy_value_error,true_greedy_gap_on_lattice,next_policy_value_error,api_right_hand_side,api_slack,neural_evaluation_mismatch_domain,policy_boundary_bracket_width_domain,neural_vs_bellman_reference_domain,bellman_residual_complete_lattice_max,geometric_strip_factor,computed_lattice_residual_bound,bound_scope
boundary_decay_1d,5,2,0.0047025203821393895,0.07363869143094011,0.001775940598078643,6.746431762740232e-05,0.07352017172353688,0.08018461672878555,0.0,1024,1.0733238233013153e-06,b3d9a5904cca5b67ab6e1819c95c8a5bd113a2c6d5dccdbe0ab1f71e218d0aa6,0.11169378861929022,0.03320008014442248,0.03136409620349298,0.1433912617419285,0.11202716553843553,0.008899841098099576,0.0,0.1139646537082859,0.33231705846224424,0.010848036468793633,0.4624934960877678,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,5,3,0.008552646997211102,0.015368136688439536,0.001775940598078643,6.746431762740232e-05,0.016013374536421043,0.025764188601356684,0.0,1024,1.0733238233013153e-06,ed756fb76051617a2bdc7bccb672c9855c864caa10d157c21265ad5b5beccad9,0.03136409620349298,0.05586018158496205,0.034706237967128045,0.0868023392745067,0.052096101307378656,0.02218276084271792,0.0,0.03795148160076939,0.25009692209553724,0.010848036468793633,0.3802733597210608,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,5,4,0.004015244530680898,0.014330738223555569,0.001775940598078643,6.746431762740232e-05,0.017501567788871273,0.020189387669942514,0.0,1024,1.0733238233013153e-06,3061aad05bc0f901d82892ba6cd52cc9de81b652f298a6db976b4418d5242399,0.034706237967128045,0.021008125087699597,0.042044090199892026,0.0552474629924896,0.013203372792597576,0.011398566415267875,0.0,0.040566702724212644,0.22096671976748294,0.010848036468793633,0.3511431573930065,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,5,5,0.013325327920610013,0.015163690698420192,0.001775940598078643,6.746431762740232e-05,0.005243622153080296,0.030332423534736253,0.0,1024,1.0733238233013153e-06,7524cf0116022ffcf04fceebc029d071abd6be84d178f5112b3d2991add99522,0.042044090199892026,0.01681099965003356,2.3800990835182168e-05,0.05828947428669834,0.05826567329586316,0.03834672444303602,0.0,0.009985106336414556,0.1547349251895509,0.010848036468793633,0.28491136281507445,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,5,6,0.004645869241942993,8.427560519039003e-06,0.001775940598078643,6.746431762740232e-05,0.003559717038150602,0.006497701718168078,0.0,1024,1.0733238233013153e-06,6af619b50797dfe56069cab6df8d8be3c832eb407335558d78c55b8369e00bb0,2.3800990835182168e-05,0.00021235287264165237,2.3800990832045787e-05,0.00023583367077501595,0.00021203267994297017,0.01029922104922601,0.0,0.010275420058390827,0.1597952675362757,0.010848036468793633,0.28997170516179926,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,5,7,0.0034281591744459833,1.1916976167744723e-05,0.001775940598078643,6.746431762740232e-05,0.0032826327479484516,0.005283481066319773,0.0,1024,1.0733238233013153e-06,58b6e301206a0d71fbf5379544b8a9154512399302e2ddcc68adc9ea027c11a8,2.3800990832045787e-05,4.957641731584417e-05,2.3800990832045787e-05,7.305721544611355e-05,4.925622461406776e-05,0.006091688727429823,0.0,0.006067887736597777,0.14308793534837472,0.010848036468793633,0.2732643729738983,one_lattice_coset_double_precision_not_outward_rounded
directional_exit_1d,1,0,0.002844648396417435,0.8064419920135807,0.002800463444663908,0.002619934528377876,0.8064611672908985,0.8147070383830398,2.220446049250313e-16,64,3.251143013508353e-05,33c9f23db07bea1517f3e943f9ac9b620386652c075f380b547525f0078f1b19,1.09263046164754,0.0,0.6088410491491221,1.0779313971410707,0.4690903479919486,0.0068800628633218786,0.0,1.0925477584979517,1.5381563572064936,0.010848036468793633,1.700876904238398,one_lattice_coset_double_precision_not_outward_rounded
directional_exit_1d,1,1,0.02272273045030068,0.20004871628913293,0.002800463444663908,0.002619934528377876,0.1775041525789843,0.22819184471247542,0.0,64,3.251143013508353e-05,c6f2aaa42df22a35acfa8d030c418b39e1c991d934bf3a102b6bb9939011d346,0.6088410491491221,1.207950618730134,0.38813809625129947,1.8086009811194024,1.420462884868103,0.06504433604707294,0.0,0.49475035781427545,1.0247858086405683,0.010848036468793633,1.1875063556724728,one_lattice_coset_double_precision_not_outward_rounded
directional_exit_1d,1,2,0.0015476135311521,0.1501743040615323,0.002800463444663908,0.002619934528377876,0.15103964339485712,0.1571423155657262,0.0,64,3.251143013508353e-05,f96c04aac224c61054fa043058b3224f7626384d508cf49657db542be85d2ab3,0.38813809625129947,2.69804870128755,0.3510318703880788,3.0809652088000425,2.7299333384119637,0.004851174739309849,0.0,0.3416594479914643,0.7937755742684147,0.010848036468793633,0.9564961213003192,one_lattice_coset_double_precision_not_outward_rounded
directional_exit_1d,1,3,0.01777479199922907,0.0932217370853815,0.002800463444663908,0.002619934528377876,0.07533208482445573,0.11641692705765236,0.0,64,3.251143013508353e-05,12408db47b3d84e02c52597e5df55ed0b596548d922fe072327e8eee3c0dddb4,0.3510318703880788,23.690574092195224,0.3480084165097561,24.03688356073952,23.688875144229762,0.048470806432399094,0.0,0.2123908213798512,0.8161126011103068,0.010848036468793633,0.9788331481422113,one_lattice_coset_double_precision_not_outward_rounded
